recording has been started
action target inititated
caught a record at 5.07964
caught a record at 5.0798
caught a record at 5.07997
caught a record at 5.08013
caught a record at 5.0803
caught a record at 5.08046
caught a record at 5.08062
caught a record at 5.08078
caught a record at 5.08094
caught a record at 5.0811
caught a record at 5.08126
caught a record at 5.08142
caught a record at 5.08159
caught a record at 5.08176
caught a record at 5.08192
caught a record at 5.08209
caught a record at 5.08225
caught a record at 5.08241
caught a record at 5.08257
caught a record at 5.08273
caught a record at 5.08289
caught a record at 5.08304
caught a record at 5.08318
caught a record at 5.08333
caught a record at 5.08347
caught a record at 5.08362
caught a record at 5.08377
caught a record at 5.08388
caught a record at 5.08403
caught a record at 5.08415
caught a record at 5.08427
caught a record at 5.0844
caught a record at 5.08453
caught a record at 5.08465
caught a record at 5.08478
caught a record at 5.08491
caught a record at 5.08503
caught a record at 5.08516
caught a record at 5.08529
caught a record at 5.08541
caught a record at 5.08555
caught a record at 5.08573
caught a record at 5.08588
caught a record at 5.08602
caught a record at 5.08616
caught a record at 5.08631
caught a record at 5.08645
caught a record at 5.0866
caught a record at 5.08675
caught a record at 5.08688
caught a record at 5.08701
caught a record at 5.08713
caught a record at 5.08728
caught a record at 5.08742
caught a record at 5.08755
caught a record at 5.08767
caught a record at 5.08782
caught a record at 5.08795
caught a record at 5.08808
caught a record at 5.08821
caught a record at 5.08834
caught a record at 5.08847
caught a record at 5.0886
caught a record at 5.08875
caught a record at 5.08889
caught a record at 5.08902
caught a record at 5.08917
caught a record at 5.08931
caught a record at 5.08945
caught a record at 5.0896
caught a record at 5.08976
caught a record at 5.0899
caught a record at 5.09015
caught a record at 5.09027
caught a record at 5.09042
caught a record at 5.09062
caught a record at 5.09081
caught a record at 5.09096
caught a record at 5.09112
caught a record at 5.09128
caught a record at 5.09142
caught a record at 5.09158
caught a record at 5.09175
caught a record at 5.09186
caught a record at 5.09231
caught a record at 5.09244
caught a record at 5.09262
caught a record at 5.09283
caught a record at 5.09301
caught a record at 5.09319
caught a record at 5.09335
caught a record at 5.09351
caught a record at 5.09368
caught a record at 5.09384
caught a record at 5.09436
caught a record at 5.0945
caught a record at 5.09463
caught a record at 5.09479
caught a record at 5.09495
caught a record at 5.09511
caught a record at 5.09527
caught a record at 5.09543
caught a record at 5.09559
caught a record at 5.09575
caught a record at 5.09587
caught a record at 5.09601
caught a record at 5.09614
caught a record at 5.09627
caught a record at 5.0964
caught a record at 5.09652
caught a record at 5.09665
caught a record at 5.09678
caught a record at 5.09691
caught a record at 5.09704
caught a record at 5.09717
caught a record at 5.0973
caught a record at 5.09742
caught a record at 5.09757
caught a record at 5.09769
caught a record at 5.09786
caught a record at 5.09801
caught a record at 5.09816
caught a record at 5.09831
caught a record at 5.09846
caught a record at 5.09861
caught a record at 5.09877
caught a record at 5.09889
caught a record at 5.09902
caught a record at 5.09915
caught a record at 5.09928
caught a record at 5.09941
caught a record at 5.09954
caught a record at 5.09966
caught a record at 5.09979
caught a record at 5.09992
caught a record at 5.10005
caught a record at 5.10018
caught a record at 5.10031
caught a record at 5.10044
caught a record at 5.10056
caught a record at 5.10069
caught a record at 5.10086
caught a record at 5.10101
caught a record at 5.10116
caught a record at 5.10131
caught a record at 5.10145
caught a record at 5.10162
caught a record at 5.10177
caught a record at 5.10191
caught a record at 5.10204
caught a record at 5.10217
caught a record at 5.1023
caught a record at 5.10242
caught a record at 5.10255
caught a record at 5.10268
caught a record at 5.10281
caught a record at 5.10294
caught a record at 5.10307
caught a record at 5.1032
caught a record at 5.10333
caught a record at 5.10346
caught a record at 5.1036
caught a record at 5.10374
caught a record at 5.10389
caught a record at 5.10404
caught a record at 5.10419
caught a record at 5.10433
caught a record at 5.10449
caught a record at 5.10464
caught a record at 5.10481
caught a record at 5.10497
caught a record at 5.10515
caught a record at 5.10531
caught a record at 5.10548
caught a record at 5.10567
caught a record at 5.10582
caught a record at 5.10595
caught a record at 5.10608
caught a record at 5.10621
caught a record at 5.10635
caught a record at 5.10648
caught a record at 5.10661
caught a record at 5.10677
caught a record at 5.10693
caught a record at 5.10709
caught a record at 5.10726
caught a record at 5.10742
caught a record at 5.10758
caught a record at 5.10775
caught a record at 5.10789
caught a record at 5.10829
caught a record at 5.10843
caught a record at 5.10857
caught a record at 5.10872
caught a record at 5.10885
caught a record at 5.10899
caught a record at 5.10913
caught a record at 5.10926
caught a record at 5.1094
caught a record at 5.10956
caught a record at 5.10974
caught a record at 5.10998
caught a record at 5.11021
caught a record at 5.1108
caught a record at 5.11093
caught a record at 5.11106
caught a record at 5.11119
caught a record at 5.11132
caught a record at 5.11145
caught a record at 5.11158
caught a record at 5.11171
caught a record at 5.11185
caught a record at 5.11198
caught a record at 5.11211
caught a record at 5.11224
caught a record at 5.11237
caught a record at 5.1125
caught a record at 5.11263
caught a record at 5.11281
caught a record at 5.11302
caught a record at 5.11324
caught a record at 5.11345
caught a record at 5.11374
caught a record at 5.11386
caught a record at 5.114
caught a record at 5.11412
caught a record at 5.11426
caught a record at 5.11439
caught a record at 5.11452
caught a record at 5.11465
caught a record at 5.11478
caught a record at 5.1149
caught a record at 5.11503
caught a record at 5.11517
caught a record at 5.11529
caught a record at 5.11542
caught a record at 5.11555
caught a record at 5.11568
caught a record at 5.11583
caught a record at 5.11597
caught a record at 5.11611
caught a record at 5.11625
caught a record at 5.11639
caught a record at 5.11654
caught a record at 5.11668
caught a record at 5.11683
caught a record at 5.11695
caught a record at 5.11708
caught a record at 5.11721
caught a record at 5.11734
caught a record at 5.11747
caught a record at 5.11761
caught a record at 5.11773
caught a record at 5.11786
caught a record at 5.11799
caught a record at 5.11811
caught a record at 5.11824
caught a record at 5.11837
caught a record at 5.1185
caught a record at 5.11863
caught a record at 5.11876
caught a record at 5.11889
caught a record at 5.11902
caught a record at 5.11914
caught a record at 5.11927
caught a record at 5.1194
caught a record at 5.11953
caught a record at 5.11966
caught a record at 5.11979
caught a record at 5.11993
caught a record at 5.12005
caught a record at 5.12018
caught a record at 5.12032
caught a record at 5.12044
caught a record at 5.12057
caught a record at 5.1207
caught a record at 5.12088
caught a record at 5.12105
caught a record at 5.12124
caught a record at 5.12141
caught a record at 5.12159
caught a record at 5.12177
caught a record at 5.1219
caught a record at 5.12203
caught a record at 5.12217
caught a record at 5.1223
caught a record at 5.12244
caught a record at 5.12257
caught a record at 5.1227
caught a record at 5.12286
caught a record at 5.12301
caught a record at 5.12315
caught a record at 5.1233
caught a record at 5.12345
caught a record at 5.1236
caught a record at 5.12376
caught a record at 5.1239
caught a record at 5.12431
caught a record at 5.12447
caught a record at 5.12463
caught a record at 5.1248
caught a record at 5.12495
caught a record at 5.12508
caught a record at 5.12523
caught a record at 5.12536
caught a record at 5.1255
caught a record at 5.12566
caught a record at 5.12582
caught a record at 5.12599
caught a record at 5.12616
caught a record at 5.12632
caught a record at 5.12649
caught a record at 5.12667
caught a record at 5.12684
caught a record at 5.12698
caught a record at 5.12711
caught a record at 5.12725
caught a record at 5.1274
caught a record at 5.12753
caught a record at 5.69892
caught a record at 5.69933
caught a record at 5.69956
caught a record at 5.69975
caught a record at 5.69986
caught a record at 5.70031
caught a record at 5.70047
caught a record at 5.70068
caught a record at 5.70086
caught a record at 5.70113
caught a record at 5.70127
caught a record at 5.70141
caught a record at 5.70156
caught a record at 5.7017
caught a record at 5.70186
caught a record at 5.70201
caught a record at 5.70215
caught a record at 5.7023
caught a record at 5.70244
caught a record at 5.70258
caught a record at 5.70273
caught a record at 5.7029
caught a record at 5.70306
caught a record at 5.70322
caught a record at 5.70337
caught a record at 5.70353
caught a record at 5.70369
caught a record at 5.70384
caught a record at 5.70398
caught a record at 5.70411
caught a record at 5.70425
caught a record at 5.70439
caught a record at 5.70453
caught a record at 5.70467
caught a record at 5.70483
caught a record at 5.705
caught a record at 5.70517
caught a record at 5.70533
caught a record at 5.7055
caught a record at 5.70568
caught a record at 5.70585
caught a record at 5.70609
caught a record at 5.70622
caught a record at 5.70635
caught a record at 5.70649
caught a record at 5.70663
caught a record at 5.70679
caught a record at 5.70695
caught a record at 5.7071
caught a record at 5.70725
caught a record at 5.7074
caught a record at 5.70755
caught a record at 5.7077
caught a record at 5.70786
caught a record at 5.708
caught a record at 5.70814
caught a record at 5.70827
caught a record at 5.70841
caught a record at 5.70855
caught a record at 5.70868
caught a record at 5.70889
caught a record at 5.7091
caught a record at 5.70929
caught a record at 5.70948
caught a record at 5.70971
caught a record at 5.70989
caught a record at 5.71002
caught a record at 5.71015
caught a record at 5.71028
caught a record at 5.71041
caught a record at 5.71055
caught a record at 5.71068
caught a record at 5.71083
caught a record at 5.71098
caught a record at 5.71111
caught a record at 5.71125
caught a record at 5.71139
caught a record at 5.71194
caught a record at 5.71212
caught a record at 5.71231
caught a record at 5.71249
caught a record at 5.71267
